"Creation Date","Status","Completion Date","Service Request Number","Type of Service Request","Street Address","ZIP Code","X Coordinate","Y Coordinate","Ward","Police District","Community Area","Latitude","Longitude","Location"
"08/18/2017","Completed","08/21/2017","17-05539119","Alley Light Out","3834 N WAYNE AVE","60613","1166613.48518093","1925639.99373206","44","19","6","41.95152822916","-87.66292765317","(41.951528229157, -87.66292765317)"
"08/18/2017","Completed","08/23/2017","17-05538805","Alley Light Out","8816 S EUCLID AVE","60617","1190714.64476993","1846903.70841259","8","4","48","41.73492095667","-87.57688309413","(41.734920956665, -87.576883094128)"
"08/18/2017","Completed - Dup","08/29/2017","17-05533622","Alley Light Out","2426 S TROY ST","60623","1155745.03689335","1887713.54939715","12","10","30","41.84768098342","-87.70390277754","(41.847680983422, -87.70390277754)"
"08/18/2017","Completed","08/29/2017","17-05527038","Alley Light Out","5633 S MEADE AVE","60638","1136671.80877928","1866579.37542104","13","8","56","41.79004762587","-87.77440750825","(41.790047625875, -87.774407508252)"
"08/18/2017","Completed","09/01/2017","17-05539529","Alley Light Out","4700 N ST LOUIS AVE","60625","1152204.22996994","1931008.45022788","33","17","14","41.96655671571","-87.71575371371","(41.966556715714, -87.715753713713)"
"08/18/2017","Completed","09/01/2017","17-05525170","Alley Light Out","3927 S INDIANA AVE","60653","1178245.86498938","1879002.68891129","3","2","38","41.82329549302","-87.62158968037","(41.823295493018, -87.621589680375)"
"08/18/2017","Completed","05/10/2018","17-05543423","Alley Light Out","6547 S WHIPPLE ST","60629","1157177.92382011","1861062.07309387","17","8","66","41.77451691761","-87.69936558155","(41.774516917609, -87.699365581552)"
"08/18/2017","Completed - Dup","09/06/2017","17-05545123","Alley Light Out","7120 S WOODLAWN AVE","60619","1185447.36957476","1857952.63002022","5","3","69","41.76536572585","-87.59583294424","(41.765365725849, -87.595832944236)"
"08/18/2017","Completed","12/01/2017","17-05544306","Alley Light Out","4911 W OAKDALE AVE","60641","1143125.94801406","1919165.51391943","31","25","19","41.93423335183","-87.74943014229","(41.934233351827, -87.749430142286)"
"08/18/2017","Completed","12/06/2017","17-05533147","Alley Light Out","1615 N MEADE AVE","60639","1135503.00001367","1910103.05153117","29","25","25","41.90950394921","-87.77766061674","(41.909503949215, -87.777660616739)"
"08/18/2017","Completed","12/06/2017","17-05529214","Alley Light Out","1915 N NEWCASTLE AVE","60707","1130454.34463392","1911981.49088948","29","25","25","41.91474688315","-87.79616432975","(41.914746883151, -87.796164329748)"
"08/18/2017","Completed","12/06/2017","17-05541322","Alley Light Out","7125 S CHAMPLAIN AVE","60619","1181796.99000814","1857917.09002696","6","3","69","41.76535330868","-87.60921367508","(41.765353308685, -87.609213675082)"
"08/18/2017","Completed","12/11/2017","17-05530387","Alley Light Out","7818 S STONY ISLAND AVE","60649","1188153.17439507","1853483.48459062","5","4","43","41.75303789822","-87.58605776479","(41.753037898217, -87.586057764793)"
"08/18/2017","Completed","09/16/2017","17-05533557","Alley Light Out","41 W 107TH ST","60628","1177782.52991507","1834015.36400097","34","5","49","41.6998557597","-87.62464914685","(41.699855759697, -87.624649146847)"
"08/18/2017","Completed","12/15/2017","17-05530459","Alley Light Out","7538 S WINCHESTER AVE","60620","1164663.49011537","1854649.686971","17","6","71","41.75676574536","-87.67210532109","(41.756765745363, -87.672105321095)"
"08/18/2017","Completed","09/19/2017","17-05525874","Alley Light Out","7645 S CREGIER AVE","60649","1189529.91549591","1854638.68852292","8","4","43","41.75617495597","-87.58097560556","(41.756174955966, -87.580975605555)"
"08/18/2017","Completed","09/20/2017","17-05543643","Alley Light Out","10652 S AVENUE O","60617","1200867.06037725","1834926.59440445","10","4","52","41.70180392037","-87.54009406126","(41.701803920369, -87.540094061265)"
"08/18/2017","Completed","09/21/2017","17-05528834","Alley Light Out","11600 S BISHOP ST","60643","1168749.41307576","1827819.82629451","34","5","53","41.68305339278","-87.6579025418","(41.683053392782, -87.657902541797)"
"08/18/2017","Completed","09/25/2017","17-05539425","Alley Light Out","4700 N DRAKE AVE","60625","1151871.97209895","1931001.37050074","33","17","14","41.96654385381","-87.71697556837","(41.966543853807, -87.716975568374)"
"08/18/2017","Completed","06/02/2018","17-05539375","Alley Light Out","4633 S LECLAIRE AVE","60638","1143138.45557414","1873434.65279637","22","8","56","41.80874180801","-87.75052525346","(41.808741808011, -87.75052525346)"
"08/18/2017","Completed","09/27/2017","17-05544919","Alley Light Out","3339 W 83RD PL","60652","1155574.34891279","1849028.43963375","18","8","70","41.74152699996","-87.70556598352","(41.741526999963, -87.705565983516)"
"08/18/2017","Completed - Dup","06/02/2018","17-05541099","Alley Light Out","42 E 66TH PL","60637","1177797.22457146","1861062.9064104","20","3","69","41.77407723324","-87.62377882242","(41.774077233243, -87.623778822419)"
"08/18/2017","Completed","10/04/2017","17-05538371","Alley Light Out","4446 S ALBANY AVE","60632","1156443.51481707","1874996.85662797","14","9","58","41.81277074312","-87.70168249365","(41.812770743122, -87.701682493646)"
"08/17/2017","Completed","10/12/2017","17-05513123","Alley Light Out","5407 S AVERS AVE","60632","1151623.28137321","1868476.34757083","23","8","62","41.7949733876","-87.71953417942","(41.794973387603, -87.719534179416)"
"08/17/2017","Completed","11/03/2017","17-05516339","Alley Light Out","4401 S KEDVALE AVE","60632","1149415.50340586","1875138.58426751","14","8","57","41.81329852702","-87.72745799244","(41.813298527024, -87.727457992436)"
"08/17/2017","Completed - Dup","08/17/2017","17-05512028","Alley Light Out","6054 S MICHIGAN AVE","60637","1178195.0389843","1864898.51259122","20","3","40","41.78459351325","-87.62220424431","(41.784593513251, -87.622204244308)"
"08/17/2017","Completed - Dup","08/17/2017","17-05518178","Alley Light Out","3543 W 38TH PL","60632","1153401.64037275","1878840.62318444","12","9","58","41.82337936754","-87.71273841905","(41.823379367535, -87.712738419046)"
"08/17/2017","Completed - Dup","08/17/2017","17-05512938","Alley Light Out","3131 S HAMLIN AVE","60623","1151537.16852496","1883571.16613186","22","10","30","41.83639735445","-87.71945452413","(41.836397354452, -87.719454524127)"
"08/17/2017","Completed - Dup","08/17/2017","17-05514552","Alley Light Out","3243 N MONTICELLO AVE","60618","1151490.45899384","1921322.26640368","30","17","21","41.93999121375","-87.71863360339","(41.939991213749, -87.718633603394)"
"08/17/2017","Completed - Dup","08/17/2017","17-05514588","Alley Light Out","732 W 50TH ST","60609","1172265.14998357","1871715.64011134","20","9","61","41.80343297167","-87.64374505229","(41.803432971669, -87.643745052289)"
"08/17/2017","Completed - Dup","08/17/2017","17-05510063","Alley Light Out","318 W 112TH ST","60628","1176185.37743222","1830658.64426621","34","5","49","41.69068034086","-87.6305975082","(41.69068034086, -87.630597508196)"
"08/17/2017","Completed - Dup","08/17/2017","17-05510941","Alley Light Out","4638 W MADISON ST","60644","1145428.22160449","1899615.20290191","28","11","25","41.88054188845","-87.74146497517","(41.880541888445, -87.741464975167)"
"08/17/2017","Completed - Dup","08/17/2017","17-05514961","Alley Light Out","904 N HERMITAGE AVE","60622","1164558.27638255","1906319.62669145","1","12","24","41.89855584126","-87.6710310867","(41.898555841258, -87.671031086701)"
"08/17/2017","Open - Dup",,"17-05517216","Alley Light Out","2747 N LARAMIE AVE","60639","1141239.63830315","1917871.33251029","31","25","19","41.93071703122","-87.75639439883","(41.930717031217, -87.756394398831)"
"08/17/2017","Completed - Dup","08/17/2017","17-05511364","Alley Light Out","6224 S ROCKWELL ST","60629","1160108.50902833","1863289.33278936","16","8","66","41.78056904691","-87.68856125146","(41.780569046909, -87.688561251455)"
"08/17/2017","Open - Dup",,"17-05517233","Alley Light Out","5201 W DIVERSEY AVE","60639","1141224.22521316","1918119.76737271","31","25","19","41.93139904641","-87.7564448966","(41.931399046411, -87.756444896596)"
"08/17/2017","Completed","08/17/2017","17-05518519","Alley Light Out","5524 S KENNETH AVE","60629","1147636.23400373","1867608.42060689","13","8","62","41.79266884886","-87.73417706855","(41.792668848859, -87.734177068553)"
"08/17/2017","Completed","08/18/2017","17-05522291","Alley Light Out","3834 N JANSSEN AVE","60613","1165841.51988373","1925555.4944001","44","19","6","41.95131289427","-87.66576778937","(41.951312894266, -87.66576778937)"
"08/17/2017","Completed - Dup","08/18/2017","17-05524163","Alley Light Out","5228 S WOOD ST","60609","1165233.32902458","1870023.76467857","16","9","61","41.79894218238","-87.66958206704","(41.798942182379, -87.669582067036)"
"08/17/2017","Completed","08/18/2017","17-05512301","Alley Light Out","4458 N MASON AVE","60630","1135875.98700366","1929074.20760826","38","16","15","41.96155623409","-87.77583720137","(41.961556234087, -87.775837201369)"
"08/17/2017","Completed","08/18/2017","17-05522216","Alley Light Out","3840 N JANSSEN AVE","60613","1165840.41988373","1925595.7944001","44","19","6","41.95142350279","-87.66577067903","(41.951423502792, -87.665770679025)"
"08/17/2017","Completed","08/18/2017","17-05522392","Alley Light Out","3808 N JANSSEN AVE","60613","1165846.21988373","1925380.7944001","44","19","6","41.95083340912","-87.66575551459","(41.950833409122, -87.665755514587)"
"08/17/2017","Completed","08/18/2017","17-05522293","Alley Light Out","9821 S MANISTEE AVE","60617","1196333.26800026","1840383.33950296","10","4","51","41.71689114081","-87.55651481134","(41.71689114081, -87.556514811342)"
"08/17/2017","Completed - Dup","08/19/2017","17-05523105","Alley Light Out","3219 N NEWCASTLE AVE","60634","1130192.67047269","1920632.1757297","36","16","17","41.93848992025","-87.79692688577","(41.93848992025, -87.796926885769)"
"08/17/2017","Completed - Dup","05/03/2018","17-05510044","Alley Light Out","6100 S FAIRFIELD AVE","60629","1159089.0588826","1864087.05261313","16","8","66","41.7827790181","-87.69227695962","(41.782779018104, -87.692276959622)"
"08/17/2017","Completed - Dup","11/10/2017","17-05514598","Alley Light Out","4518 W GLADYS AVE","60624","1146230.73222228","1897971.30350364","28","11","26","41.87601560873","-87.73856003103","(41.876015608728, -87.738560031034)"
"08/17/2017","Completed - Dup","11/11/2017","17-05524054","Alley Light Out","2141 S TRUMBULL AVE","60623","1153754.79000177","1889443.08003135","24","10","30","41.85246681675","-87.71116108504","(41.852466816746, -87.711161085041)"
"08/17/2017","Completed - Dup","05/04/2018","17-05514457","Alley Light Out","6719 S LAFLIN ST","60636","1167492.50412353","1860178.92973096","16","7","67","41.77187858344","-87.66157921839","(41.771878583437, -87.661579218394)"
"08/17/2017","Completed","08/24/2017","17-05512198","Alley Light Out","7350 S YATES BLVD","60649","1193472.18679705","1857021.99007589","7","3","43","41.76261940525","-87.56645042281","(41.762619405248, -87.566450422811)"
"08/17/2017","Completed","08/24/2017","17-05512717","Alley Light Out","5044 S LA CROSSE AVE","60638","1144877.68971519","1870742.88837191","22","8","56","41.80132264281","-87.74421368079","(41.801322642809, -87.744213680794)"
"08/17/2017","Completed","08/25/2017","17-05524463","Alley Light Out","4601 N LAVERGNE AVE","60630","1142208.22237407","1930123.98001613","45","16","15","41.96432148679","-87.75252990528","(41.964321486785, -87.752529905283)"
"08/17/2017","Completed","08/25/2017","17-05510556","Alley Light Out","3626 N RACINE AVE","60613","1167642.124078","1924349.56013437","44","19","6","41.94796508319","-87.65918372909","(41.947965083192, -87.65918372909)"
"08/17/2017","Completed","08/26/2017","17-05516366","Alley Light Out","7000 W NEWPORT AVE","60634","1128967.37030595","1922135.0199028","38","16","17","41.94263485303","-87.80139596502","(41.942634853027, -87.801395965023)"
"08/17/2017","Completed","08/28/2017","17-05508087","Alley Light Out","4524 N MALDEN ST","60640","1166728.74997925","1930219.35002354","46","19","3","41.96409169131","-87.662372141","(41.964091691312, -87.662372141002)"
"08/17/2017","Completed","08/29/2017","17-05520480","Alley Light Out","2558 W WALTON ST","60622","1159171.79828535","1906233.04358926","26","12","24","41.89843065201","-87.69081767762","(41.898430652009, -87.690817677616)"
"08/17/2017","Completed - Dup","08/29/2017","17-05524011","Alley Light Out","3444 N KEATING AVE","60641","1144218.5860104","1922539.91297859","30","17","15","41.94347252557","-87.74532960677","(41.943472525567, -87.745329606767)"
"08/17/2017","Completed","08/29/2017","17-05510833","Alley Light Out","4701 S JUSTINE ST","60609","1166794.97003291","1873558.41621459","20","9","61","41.80860843866","-87.66375418759","(41.808608438661, -87.663754187593)"
"08/17/2017","Completed","08/29/2017","17-05518550","Alley Light Out","5524 S KENNETH AVE","60629","1147636.23400373","1867608.42060689","13","8","62","41.79266884886","-87.73417706855","(41.792668848859, -87.734177068553)"
"08/17/2017","Completed - Dup","08/29/2017","17-05523353","Alley Light Out","2147 W GLADYS AVE","60612","1162103.31752516","1898412.12968474","27","12","28","41.87690866082","-87.68026902768","(41.876908660824, -87.680269027683)"
"08/17/2017","Completed - Dup","08/29/2017","17-05508346","Alley Light Out","10115 S AVENUE L","60617","1201818.79628776","1838531.64226929","10","4","52","41.71167236288","-87.53648703327","(41.711672362876, -87.536487033266)"
"08/17/2017","Completed","08/29/2017","17-05523635","Alley Light Out","6338 W HERMIONE ST","60646","1133018.72068498","1941251.89058403","39","16","10","41.99502346416","-87.78605623902","(41.995023464161, -87.786056239015)"
"08/17/2017","Completed","09/02/2017","17-05524425","Alley Light Out","1041 N LONG AVE","60651","1140115.30350533","1906523.48007303","37","15","25","41.89959794349","-87.76080452265","(41.89959794349, -87.760804522647)"
"08/17/2017","Completed","09/02/2017","17-05514211","Alley Light Out","124 N LAMON AVE","60644","1143707.18537871","1900056.06957949","28","15","25","41.88178407613","-87.7477734888","(41.881784076132, -87.747773488802)"
"08/17/2017","Completed","09/02/2017","17-05521855","Alley Light Out","117 N MENARD AVE","60644","1137696.92220202","1900280.40458988","29","15","25","41.88251009206","-87.76983796207","(41.882510092055, -87.769837962069)"
"08/17/2017","Completed","05/09/2018","17-05514187","Alley Light Out","1120 W 94TH ST","60620","1170410.74308194","1842456.97341647","21","22","73","41.72318410579","-87.65139673892","(41.723184105786, -87.651396738925)"
"08/17/2017","Completed - Dup","09/06/2017","17-05522960","Alley Light Out","7120 S WOODLAWN AVE","60619","1185447.36957476","1857952.63002022","5","3","69","41.76536572585","-87.59583294424","(41.765365725849, -87.595832944236)"
"08/17/2017","Completed - Dup","09/06/2017","17-05523639","Alley Light Out","1738 W 21ST ST","60608","1165104.03389625","1890121.90283322","25","12","31","41.85409636478","-87.66948670756","(41.854096364783, -87.669486707557)"
"08/17/2017","Completed","09/13/2017","17-05518234","Alley Light Out","6526 S MINERVA AVE","60637","1185001.19551789","1861966.17499896","20","3","42","41.776389746","-87.59734240316","(41.776389745998, -87.597342403162)"
"08/17/2017","Completed","12/06/2017","17-05510836","Alley Light Out","8298 S COMMERCIAL AVE","60617","1197632.88217824","1850519.1517043","7","4","46","41.74467235902","-87.55141777694","(41.744672359023, -87.551417776941)"
